,DAQlpGBT,EvSize,Elinks,Layer,U,V,LUV,nModules,doubleDAQlpGBT,EvSize [kb],BitsPerElink
91,151,164.8816,6.0,5,3.0,8.0,1336.0,5,False,5.2762112,879.3685333333333
151,271,165.8879,6.0,9,1.0,7.0,2327.0,5,False,5.3084128,884.7354666666666
150,270,166.03130000000002,6.0,9,7.0,6.0,2422.0,5,False,5.313001600000001,885.5002666666668
421,605,166.3012,7.0,20,2.3333333333333335,4.666666666666667,5162.0,3,False,5.3216384,760.2340571428573
420,604,166.333,7.0,20,4.666666666666667,2.3333333333333335,5197.0,3,False,5.322656,760.3794285714285
453,637,167.0605,7.0,21,2.3333333333333335,4.666666666666667,5418.0,3,False,5.345936,763.7051428571428
452,636,167.1456,7.0,21,4.666666666666667,2.3333333333333335,5453.0,3,False,5.3486592,764.0941714285715
706,924,167.5873,7.0,30,2.3333333333333335,4.666666666666667,7722.0,3,False,5.3627936,766.1133714285714
604,788,168.0381,7.0,26,1.0,2.5,6674.5,2,False,5.3772192,768.1741714285714
745,963,168.08790000000002,6.0,32,4.0,2.0,8258.0,3,False,5.3788128,896.4688000000001
602,786,168.2816,7.0,26,2.5,1.5,6697.5,2,False,5.3850112,769.2873142857143
354,538,168.7595,7.0,18,2.5,3.5,4651.5,2,False,5.400304,771.472
352,536,168.90109999999999,7.0,18,3.5,1.0,4665.0,2,False,5.4048352,772.1193142857143
48,84,169.18650000000002,6.0,3,8.0,5.0,901.0,5,False,5.413968000000001,902.3280000000001
49,85,169.1878,6.0,3,3.0,8.0,824.0,5,False,5.414009600000001,902.3349333333335
108,922,169.7657,9.0,30,3.0,4.0,7732.0,3,True,5.432502400000001,603.6113777777778
107,920,170.0694,9.0,30,1.0,4.0,7700.0,3,True,5.4422208,604.6912
386,570,170.17520000000002,7.0,19,2.5,3.5,4907.5,2,False,5.445606400000001,777.9437714285715
384,568,170.2679,7.0,19,3.5,1.0,4921.0,2,False,5.4485728,778.3675428571429
729,947,171.1454,6.0,31,3.0,3.0,7987.0,3,False,5.4766528,912.7754666666666
730,948,171.2256,6.0,31,0.0,3.0,7939.0,3,False,5.479219199999999,913.2031999999999
101,177,172.5667,6.0,6,1.0,7.0,1559.0,5,False,5.5221344,920.3557333333333
357,541,172.6008,7.0,18,2.3333333333333335,4.666666666666667,4650.0,3,False,5.5232256,789.0322285714285
100,176,172.62390000000002,6.0,6,7.0,6.0,1654.0,5,False,5.523964800000001,920.6608000000001
356,540,172.6916,7.0,18,4.666666666666667,2.3333333333333335,4685.0,3,False,5.5261312,789.4473142857142
389,573,173.3066,7.0,19,2.3333333333333335,4.666666666666667,4906.0,3,False,5.5458112,792.2587428571429
388,572,173.3784,7.0,19,4.666666666666667,2.3333333333333335,4941.0,3,False,5.5481088000000005,792.5869714285716
542,726,173.44490000000002,7.0,24,1.0,2.5,6162.5,2,False,5.5502368,792.8909714285716
540,724,173.66500000000002,7.0,24,2.5,1.5,6185.5,2,False,5.55728,793.897142857143
672,880,174.446,7.0,29,3.6666666666666665,1.3333333333333333,7484.0,3,False,5.582272,797.4674285714285
5,17,176.1,6.0,1,1.0,7.0,279.0,5,False,5.6352,939.1999999999999
4,16,176.14950000000002,6.0,1,7.0,6.0,374.0,5,False,5.6367840000000005,939.464
731,949,177.3086,6.0,31,2.0,3.0,7971.0,3,False,5.6738752,945.6458666666667
574,758,177.5816,7.0,25,1.0,2.5,6418.5,2,False,5.6826112,811.8016
103,878,177.91719999999998,8.0,29,3.0,2.0,7474.0,3,True,5.693350399999999,711.6687999999999
23,47,177.9404,6.0,2,1.0,7.0,535.0,5,False,5.694092800000001,949.0154666666668
572,756,177.9468,7.0,25,2.5,1.5,6441.5,2,False,5.6942976,813.4710857142857
22,46,178.10000000000002,6.0,2,7.0,6.0,630.0,5,False,5.699200000000001,949.8666666666668
102,876,178.1644,8.0,29,3.0,0.0,7472.0,3,True,5.7012608,712.6576
478,662,178.9051,7.0,22,1.0,2.5,5650.5,2,False,5.7249632,817.8518857142857
476,660,179.0817,7.0,22,2.5,1.5,5673.5,2,False,5.7306144,818.6592
296,476,179.5811,7.0,16,2.5,3.5,4139.5,2,False,5.7465952,820.9421714285714
693,905,179.7017,7.0,30,4.0,1.0,7745.0,3,False,5.7504544,821.4934857142856
294,474,179.70170000000002,7.0,16,3.5,1.0,4153.0,2,False,5.750454400000001,821.4934857142858
694,906,179.7316,6.0,30,4.0,4.0,7748.0,3,False,5.7514112,958.5685333333332
648,848,180.564,7.0,28,3.0,2.0,7218.0,3,False,5.778048,825.4354285714286
650,850,180.5709,7.0,28,1.0,3.0,7187.0,3,False,5.7782688,825.4669714285714
119,207,180.58870000000002,6.0,7,1.0,7.0,1815.0,5,False,5.778838400000001,963.1397333333334
118,206,180.6562,6.0,7,7.0,6.0,1910.0,5,False,5.7809984000000005,963.4997333333334
322,506,180.6876,7.0,17,2.5,3.5,4395.5,2,False,5.7820032,826.0004571428572
320,504,180.9158,7.0,17,3.5,1.0,4409.0,2,False,5.7893056,827.0436571428571
61,109,181.0358,6.0,4,1.0,7.0,1047.0,5,False,5.7931456,965.5242666666667
60,108,181.0429,6.0,4,7.0,6.0,1142.0,5,False,5.7933728,965.5621333333333
299,479,181.4372,7.0,16,2.3333333333333335,4.666666666666667,4138.0,3,False,5.8059904,829.4272
652,852,181.44549999999998,7.0,28,4.0,1.0,7233.0,3,False,5.806255999999999,829.4651428571427
298,478,181.5367,7.0,16,4.666666666666667,2.3333333333333335,4173.0,3,False,5.8091744,829.8820571428571
653,853,181.5421,7.0,28,3.0,4.0,7220.0,3,False,5.8093472,829.9067428571428
325,509,181.8423,7.0,17,2.3333333333333335,4.666666666666667,4394.0,3,False,5.8189535999999995,831.2790857142857
324,508,182.0448,7.0,17,4.666666666666667,2.3333333333333335,4429.0,3,False,5.8254336,832.2048000000001
510,694,183.0266,7.0,23,1.0,2.5,5906.5,2,False,5.8568512,836.6930285714286
508,692,183.36469999999997,7.0,23,2.5,1.5,5929.5,2,False,5.867670399999999,838.2386285714284
414,598,185.5583,7.0,20,1.0,2.5,5138.5,2,False,5.9378656,848.2665142857143
412,596,185.6297,7.0,20,2.5,1.5,5161.5,2,False,5.9401504,848.5929142857143
106,907,186.1277,8.0,30,4.0,2.0,7746.0,3,True,5.9560864,744.5108
606,790,187.08540000000002,7.0,26,4.0,1.0,6721.0,3,False,5.9867328,855.247542857143
607,791,187.14509999999999,7.0,26,3.0,4.0,6708.0,3,False,5.988643199999999,855.520457142857
600,784,187.75260000000003,7.0,26,2.5,2.5,6698.5,2,False,6.0080832000000015,858.2976000000002
598,782,188.2935,7.0,26,2.5,0.0,6696.0,2,False,6.025392,860.7702857142857
628,820,188.4326,7.0,27,4.0,1.0,6977.0,3,False,6.0298432,861.4061714285715
683,891,188.5,6.0,29,0.0,3.0,7427.0,3,False,6.032,1005.3333333333334
629,821,188.5409,7.0,27,3.0,4.0,6964.0,3,False,6.0333088,861.9012571428573
682,890,188.6264,6.0,29,3.0,3.0,7475.0,3,False,6.0360448,1006.0074666666666
446,630,189.64530000000002,7.0,21,1.0,2.5,5394.5,2,False,6.0686496000000005,866.9499428571429
444,628,189.9275,7.0,21,2.5,1.5,5417.5,2,False,6.077680000000001,868.2400000000001
99,846,192.646,8.0,28,3.0,3.0,7219.0,3,True,6.1646719999999995,770.584
98,844,193.053,8.0,28,3.0,0.0,7216.0,3,True,6.177696,772.212
538,722,193.8289,7.0,24,2.5,2.5,6186.5,2,False,6.2025248,886.0749714285714
245,417,193.8304,7.0,14,2.3333333333333335,4.666666666666667,3626.0,3,False,6.2025728,886.0818285714287
271,447,193.9492,7.0,15,2.3333333333333335,4.666666666666667,3882.0,3,False,6.2063744,886.6249142857142
242,414,194.1344,7.0,14,2.5,3.5,3627.5,2,False,6.2123008,887.4715428571428
244,416,194.1541,7.0,14,4.666666666666667,2.3333333333333335,3661.0,3,False,6.2129312,887.5616
240,412,194.1922,7.0,14,3.5,1.0,3641.0,2,False,6.2141504,887.7357714285715
536,720,194.21609999999998,7.0,24,2.5,0.0,6184.0,2,False,6.214915199999999,887.8450285714285
576,760,194.234,7.0,25,4.0,1.0,6465.0,3,False,6.215488000000001,887.9268571428572
270,446,194.2631,7.0,15,4.666666666666667,2.3333333333333335,3917.0,3,False,6.216419200000001,888.0598857142858
577,761,194.41629999999998,7.0,25,3.0,4.0,6452.0,3,False,6.2213216,888.7602285714285
350,534,194.5647,7.0,18,1.0,2.5,4626.5,2,False,6.226070399999999,889.4386285714285
348,532,194.6354,7.0,18,2.5,1.5,4649.5,2,False,6.2283328000000004,889.7618285714286
83,143,194.89149999999998,6.0,5,1.0,7.0,1303.0,5,False,6.236528,1039.4213333333335
82,142,194.9946,6.0,5,7.0,6.0,1398.0,5,False,6.2398272,1039.9712
268,444,195.20010000000002,7.0,15,2.5,3.5,3883.5,2,False,6.2464032000000005,892.3433142857144
104,892,195.29819999999998,9.0,29,1.0,3.0,7443.0,3,True,6.249542399999999,694.3935999999999
266,442,195.3374,7.0,15,3.5,1.0,3897.0,2,False,6.2507968,892.9709714285715
56,104,198.2147,7.0,4,4.5,2.5,1098.5,2,False,6.3428704,906.1243428571428
41,77,198.22500000000002,6.0,3,1.0,7.0,791.0,5,False,6.343200000000001,1057.2000000000003
58,106,198.3324,7.0,4,2.0,4.5,1060.5,2,False,6.346636800000001,906.6624
382,566,198.4031,7.0,19,1.0,2.5,4882.5,2,False,6.3488992,906.9856
40,76,198.43149999999997,6.0,3,7.0,6.0,886.0,5,False,6.3498079999999995,1058.301333333333
380,564,198.4857,7.0,19,2.5,1.5,4905.5,2,False,6.3515424000000005,907.3632
570,754,198.9359,7.0,25,2.5,2.5,6442.5,2,False,6.3659488,909.4212571428571
568,752,199.3269,7.0,25,2.5,0.0,6440.0,2,False,6.3784608,911.2086857142857
112,200,200.25310000000002,7.0,7,4.5,2.5,1866.5,2,False,6.4080992000000006,915.4427428571429
474,658,200.3191,7.0,22,2.5,2.5,5674.5,2,False,6.4102112,915.7444571428571
114,202,200.3193,7.0,7,2.0,4.5,1828.5,2,False,6.4102176,915.7453714285714
93,814,200.6861,8.0,27,3.0,3.0,6963.0,3,True,6.4219552,802.7444
472,656,200.74779999999998,7.0,22,2.5,0.0,5672.0,2,False,6.423929599999999,917.7042285714285
92,812,201.0758,8.0,27,3.0,0.0,6960.0,3,True,6.4344256,804.3032
506,690,205.537,7.0,23,2.5,2.5,5930.5,2,False,6.577184,939.5977142857143
504,688,205.90820000000002,7.0,23,2.5,0.0,5928.0,2,False,6.5890624,941.2946285714287
290,470,206.6837,7.0,16,2.5,1.5,4137.5,2,False,6.6138784,944.8397714285713
292,472,206.69279999999998,7.0,16,1.0,2.5,4114.5,2,False,6.614169599999999,944.8813714285714
410,594,208.39139999999998,7.0,20,2.5,2.5,5162.5,2,False,6.668524799999999,952.6463999999999
408,592,208.6793,7.0,20,2.5,0.0,5160.0,2,False,6.6777376,953.9625142857143
219,387,209.7867,7.0,13,2.3333333333333335,4.666666666666667,3370.0,3,False,6.7131744,959.0249142857143
218,386,209.97379999999998,7.0,13,4.666666666666667,2.3333333333333335,3405.0,3,False,6.7191616,959.8802285714285
316,500,210.1307,7.0,17,2.5,1.5,4393.5,2,False,6.7241824,960.5974857142857
201,357,210.1666,7.0,12,2.3333333333333335,4.666666666666667,3114.0,3,False,6.725331199999999,960.7615999999999
318,502,210.2038,7.0,17,1.0,2.5,4370.5,2,False,6.7265216,960.9316571428571
200,356,210.23329999999999,7.0,12,4.666666666666667,2.3333333333333335,3149.0,3,False,6.7274655999999995,961.0665142857142
36,72,211.6275,7.0,3,4.5,2.5,842.5,2,False,6.77208,967.4399999999999
38,74,211.6944,7.0,3,2.0,4.5,804.5,2,False,6.7742208,967.7458285714285
442,626,213.5566,7.0,21,2.5,2.5,5418.5,2,False,6.8338112,976.2587428571429
440,624,214.11989999999997,7.0,21,2.5,0.0,5416.0,2,False,6.851836799999999,978.8338285714284
76,136,214.637,7.0,5,4.5,2.5,1354.5,2,False,6.868384,981.1977142857143
78,138,214.7686,7.0,5,2.0,4.5,1316.5,2,False,6.8725952,981.7993142857142
346,530,219.1277,7.0,18,2.5,2.5,4650.5,2,False,7.0120864,1001.7266285714286
344,528,219.29579999999999,7.0,18,2.5,0.0,4648.0,2,False,7.0174655999999995,1002.4950857142857
238,410,222.47500000000002,7.0,14,1.0,2.5,3602.5,2,False,7.119200000000001,1017.0285714285716
236,408,222.559,7.0,14,2.5,1.5,3625.5,2,False,7.121888,1017.4125714285714
378,562,223.7453,7.0,19,2.5,2.5,4906.5,2,False,7.159849599999999,1022.835657142857
376,560,224.16449999999998,7.0,19,2.5,0.0,4904.0,2,False,7.173264,1024.752
264,440,225.882,7.0,15,1.0,2.5,3858.5,2,False,7.228224,1032.6034285714286
262,438,225.937,7.0,15,2.5,1.5,3881.5,2,False,7.229984000000001,1032.8548571428573
165,297,228.3437,7.0,10,2.3333333333333335,4.666666666666667,2602.0,3,False,7.3069984,1043.8569142857143
164,296,228.55699999999996,7.0,10,4.666666666666667,2.3333333333333335,2637.0,3,False,7.3138239999999985,1044.8319999999999
183,327,228.602,7.0,11,2.3333333333333335,4.666666666666667,2858.0,3,False,7.315264,1045.0377142857144
182,326,228.8748,7.0,11,4.666666666666667,2.3333333333333335,2893.0,3,False,7.3239936,1046.2848
95,818,230.4247,9.0,27,1.0,3.5,6931.5,4,True,7.3735904,819.2878222222222
94,816,230.55130000000003,9.0,27,3.5,2.5,6970.5,4,True,7.377641600000001,819.7379555555558
1,13,240.2424,7.0,1,3.3333333333333335,4.666666666666667,314.0,3,False,7.6877568,1098.2509714285713
0,12,240.4057,7.0,1,4.666666666666667,1.3333333333333333,332.0,3,False,7.6929824,1098.9974857142856
51,234,249.5858,8.0,8,2.3333333333333335,4.666666666666667,2090.0,3,True,7.986745600000001,998.3432000000001
50,232,249.59750000000003,8.0,8,4.666666666666667,2.3333333333333335,2125.0,3,True,7.987120000000001,998.3900000000001
58,264,253.1532,8.0,9,4.666666666666667,2.3333333333333335,2381.0,3,True,8.1009024,1012.6128000000001
59,266,253.17130000000003,8.0,9,2.3333333333333335,4.666666666666667,2346.0,3,True,8.101481600000001,1012.6852000000001
19,43,262.6971,7.0,2,2.3333333333333335,4.666666666666667,554.0,3,False,8.406307199999999,1200.9010285714285
18,42,262.9341,7.0,2,4.666666666666667,2.3333333333333335,589.0,3,False,8.4138912,1201.984457142857
37,170,270.58389999999997,9.0,6,2.3333333333333335,4.666666666666667,1578.0,3,True,8.6586848,962.0760888888888
36,168,270.6474,9.0,6,4.666666666666667,2.3333333333333335,1613.0,3,True,8.660716800000001,962.3018666666669
77,354,272.3783,11.0,12,3.0,4.0,3124.0,3,True,8.7161056,792.3732363636365
76,352,272.5884,11.0,12,4.0,1.0,3137.0,3,True,8.7228288,792.9844363636365
83,384,273.5334,11.0,13,3.0,4.0,3380.0,3,True,8.7530688,795.7335272727272
82,382,273.63480000000004,11.0,13,4.0,1.0,3393.0,3,True,8.756313600000002,796.0285090909092
89,468,294.04319999999996,10.0,16,3.0,3.0,4147.0,3,True,9.409382399999998,940.9382399999998
88,466,294.31489999999997,10.0,16,3.0,0.0,4144.0,3,True,9.4180768,941.8076799999999
91,498,298.1227,10.0,17,3.0,3.0,4403.0,3,True,9.5399264,953.99264
90,496,298.4612,10.0,17,3.0,0.0,4400.0,3,True,9.550758400000001,955.0758400000001
65,294,302.39820000000003,10.0,10,3.0,4.0,2612.0,3,True,9.676742400000002,967.6742400000003
64,292,302.5807,10.0,10,4.0,1.0,2625.0,3,True,9.6825824,968.2582399999999
71,324,304.9412,11.0,11,3.0,4.0,2868.0,3,True,9.758118399999999,887.1016727272727
70,322,305.0529,11.0,11,4.0,1.0,2881.0,3,True,9.7616928,887.4266181818183
85,406,314.8528,10.0,14,3.0,3.0,3635.0,3,True,10.0752896,1007.52896
84,404,315.3993,10.0,14,3.0,0.0,3632.0,3,True,10.0927776,1009.27776
87,436,318.7926,10.0,15,3.0,3.0,3891.0,3,True,10.2013632,1020.13632
86,434,319.26169999999996,10.0,15,3.0,0.0,3888.0,3,True,10.2163744,1021.6374399999999
4,8,326.8147,10.0,1,4.0,2.0,322.0,3,True,10.4580704,1045.8070400000001
5,10,326.8152,10.0,1,2.0,4.0,292.0,3,True,10.458086400000001,1045.80864
49,230,332.7356,10.0,8,3.0,4.0,2100.0,3,True,10.647539199999999,1064.7539199999999
48,228,332.8837,10.0,8,4.0,1.0,2113.0,3,True,10.6522784,1065.22784
57,262,339.41139999999996,10.0,9,3.0,4.0,2356.0,3,True,10.8611648,1086.11648
56,260,339.62109999999996,10.0,9,4.0,1.0,2369.0,3,True,10.867875199999999,1086.7875199999999
10,38,340.55730000000005,10.0,2,4.0,1.0,577.0,3,True,10.897833600000002,1089.7833600000001
11,40,340.586,10.0,2,3.0,4.0,564.0,3,True,10.898752,1089.8752
73,346,342.80300000000005,11.0,12,3.0,3.0,3123.0,3,True,10.969696000000003,997.2450909090911
72,344,343.3547,11.0,12,3.0,0.0,3120.0,3,True,10.9873504,998.8500363636365
79,376,347.1774,12.0,13,3.0,3.0,3379.0,3,True,11.109676799999999,925.8063999999999
78,374,347.669,12.0,13,3.0,0.0,3376.0,3,True,11.125408,927.1173333333332
63,290,355.4081,11.0,10,1.0,3.0,2579.0,3,True,11.3730592,1033.9144727272726
1,2,355.4363,11.0,1,1.0,3.0,275.0,3,True,11.373961600000001,1033.996509090909
62,288,355.5097,11.0,10,3.0,2.0,2610.0,3,True,11.376310400000001,1034.2100363636366
0,0,355.5475,11.0,1,3.0,2.0,306.0,3,True,11.37752,1034.32
35,166,357.8139,10.0,6,3.0,4.0,1588.0,3,True,11.4500448,1145.00448
34,164,358.14390000000003,10.0,6,4.0,1.0,1601.0,3,True,11.4606048,1146.06048
23,102,365.7831,10.0,4,3.0,4.0,1076.0,3,True,11.705059199999999,1170.50592
22,100,366.3132,10.0,4,4.0,1.0,1089.0,3,True,11.7220224,1172.20224
43,198,374.7344,12.0,7,3.0,4.0,1844.0,3,True,11.9915008,999.2917333333335
42,196,375.1077,12.0,7,4.0,1.0,1857.0,3,True,12.003446400000001,1000.2872000000001
61,286,377.9358,12.0,10,3.0,3.0,2611.0,3,True,12.0939456,1007.8287999999999
60,284,378.3944,12.0,10,3.0,0.0,2608.0,3,True,12.1086208,1009.0517333333333
3,6,379.9456,12.0,1,3.0,3.0,307.0,3,True,12.1582592,1013.1882666666667
2,4,380.15389999999996,12.0,1,3.0,0.0,304.0,3,True,12.1649248,1013.7437333333332
75,350,380.9151,14.0,12,1.0,3.5,3091.5,4,True,12.1892832,870.6630857142857
9,36,380.987,11.0,2,1.0,3.0,531.0,3,True,12.191584,1108.3258181818182
74,348,381.1565,14.0,12,3.5,2.5,3130.5,4,True,12.197008,871.2148571428571
8,34,381.24199999999996,11.0,2,3.0,2.0,562.0,3,True,12.199743999999999,1109.0676363636362
67,316,383.7639,12.0,11,3.0,3.0,2867.0,3,True,12.2804448,1023.3703999999999
66,314,384.2873,12.0,11,3.0,0.0,2864.0,3,True,12.2971936,1024.7661333333333
81,380,384.31600000000003,14.0,13,1.0,3.5,3347.5,4,True,12.298112000000001,878.4365714285715
80,378,384.6464,14.0,13,3.5,2.5,3386.5,4,True,12.308684800000002,879.1917714285715
45,222,386.87809999999996,11.0,8,1.0,3.0,2067.0,3,True,12.380099199999998,1125.4635636363635
44,220,387.0361,11.0,8,3.0,2.0,2098.0,3,True,12.3851552,1125.9232
17,70,390.49379999999996,11.0,3,3.0,4.0,820.0,3,True,12.495801599999998,1135.9819636363636
16,68,390.85830000000004,11.0,3,4.0,1.0,833.0,3,True,12.507465600000002,1137.0423272727273
55,258,396.479,11.0,9,1.0,3.0,2323.0,3,True,12.687327999999999,1153.3934545454545
54,256,396.58900000000006,11.0,9,3.0,2.0,2354.0,3,True,12.690848000000003,1153.7134545454546
29,134,398.9747,12.0,5,3.0,4.0,1332.0,3,True,12.7671904,1063.9325333333334
28,132,399.4305,12.0,5,4.0,1.0,1345.0,3,True,12.781776,1065.148
7,32,406.93919999999997,12.0,2,3.0,3.0,563.0,3,True,13.0220544,1085.1712
6,30,407.26460000000003,12.0,2,3.0,0.0,560.0,3,True,13.032467200000001,1086.0389333333335
32,160,410.867,12.0,6,3.0,2.0,1586.0,3,True,13.147744000000001,1095.6453333333334
33,162,410.88800000000003,12.0,6,1.0,3.0,1555.0,3,True,13.148416000000001,1095.7013333333334
47,226,414.0981,12.0,8,3.0,3.0,2099.0,3,True,13.251139199999999,1104.2616
46,224,414.2447,12.0,8,3.0,0.0,2096.0,3,True,13.2558304,1104.6525333333334
21,98,414.62500000000006,12.0,4,1.0,3.0,1043.0,3,True,13.268000000000002,1105.6666666666667
20,96,414.855,12.0,4,3.0,2.0,1074.0,3,True,13.275360000000001,1106.28
69,320,422.97400000000005,14.0,11,1.0,3.5,2835.5,4,True,13.535168000000002,966.7977142857144
68,318,423.2723,14.0,11,3.5,2.5,2874.5,4,True,13.5447136,967.4795428571427
53,254,424.40470000000005,12.0,9,3.0,3.0,2355.0,3,True,13.580950400000003,1131.7458666666669
52,252,424.7591,12.0,9,3.0,0.0,2352.0,3,True,13.5922912,1132.6909333333333
39,190,430.40599999999995,13.0,7,1.0,3.0,1811.0,3,True,13.772991999999999,1059.4609230769229
38,188,430.42,13.0,7,3.0,2.0,1842.0,3,True,13.77344,1059.4953846153846
15,66,436.02599999999995,13.0,3,1.0,3.0,787.0,3,True,13.952831999999999,1073.2947692307691
14,64,436.306,13.0,3,3.0,2.0,818.0,3,True,13.961791999999999,1073.984
31,158,441.2469,13.0,6,3.0,3.0,1587.0,3,True,14.1199008,1086.1462153846153
30,156,441.2609,13.0,6,3.0,0.0,1584.0,3,True,14.1203488,1086.1806769230768
18,92,444.8959,13.0,4,3.0,0.0,1072.0,3,True,14.2366688,1095.1283692307693
19,94,445.1685,13.0,4,3.0,3.0,1075.0,3,True,14.245392,1095.7993846153845
27,130,449.991,13.0,5,1.0,3.0,1299.0,3,True,14.399712,1107.6701538461539
26,128,450.13500000000005,13.0,5,3.0,2.0,1330.0,3,True,14.404320000000002,1108.0246153846156
41,194,461.59400000000005,13.0,7,3.0,3.0,1843.0,3,True,14.771008000000002,1136.2313846153847
40,192,461.9141,13.0,7,3.0,0.0,1840.0,3,True,14.781251200000002,1137.0193230769232
13,62,467.51739999999995,13.0,3,3.0,3.0,819.0,3,True,14.960556799999999,1150.8120615384614
12,60,467.6358,13.0,3,3.0,0.0,816.0,3,True,14.964345600000001,1151.1035076923076
24,124,483.22479999999996,13.0,5,3.0,0.0,1328.0,3,True,15.463193599999999,1189.4764307692308
25,126,483.2699,13.0,5,3.0,3.0,1331.0,3,True,15.464636800000001,1189.5874461538463
